Country/Region,Province/State,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/01/20,04/02/20,04/03/20,04/04/20,04/05/20,04/06/20,04/07/20,04/08/20,04/09/20,04/10/20,04/11/20,04/12/20,04/13/20,04/14/20,04/15/20,04/16/20,04/17/20,04/18/20,04/19/20,04/20/20,04/21/20,04/22/20,04/23/20,04/24/20,04/25/20,04/26/20,04/27/20,04/28/20,04/29/20,04/30/20,05/01/20,05/02/20,05/03/20,05/04/20,05/05/20,05/06/20
Nigeria,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.3737413287162781,0.6041734218597412,0.778455913066864,0.9118048548698425,0.9977458119392395,1.0736900568008423,0.9339326024055481,1.062750220298767,1.2156168222427368,1.5019633769989014,1.7105581760406494,1.9775218963623047,2.1142985820770264,2.1231908798217773,2.4083449840545654,2.066391944885254,2.0173606872558594,2.4388980865478516,4.09243106842041,6.209794044494629,9.581336975097656,15.110260963439941,21.189605712890625,28.993986129760742,38.623878479003906,49.33134078979492,52.459712982177734,66.35220336914062,79.09771728515625,90.20938873291016,105.34529113769531,129.03660583496094,144.8701171875,167.27337646484375,189.28805541992188,204.77682495117188,222.96311950683594,232,238,254,276,288,305,318,323,343,373,407,442,493,542,627,665,665,873,981,1095,1182,1273,1337,1532,1728,1932,2170,2388,2558,2802,2950,2950
North Macedonia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.6286783218383789,0.7923906445503235,0.924108624458313,1.0382362604141235,0.9883242845535278,0.9899404048919678,1.0306040048599243,1.119614601135254,1.345179796218872,2.1039390563964844,2.527662515640259,3.4299817085266113,4.082692623138428,5.65938138961792,7.117827415466309,8.603631019592285,12.368586540222168,14.171809196472168,15.438620567321777,20.872316360473633,26.886425018310547,34.87369918823242,49.08814239501953,66.02803802490234,84.11247253417969,108.4917221069336,134.47146606445312,162.5878448486328,180.23995971679688,210.76815795898438,235.6229248046875,244.75213623046875,269.6427307128906,296.7803955078125,330.11285400390625,365.0329284667969,412.8928527832031,466.11163330078125,514.2372436523438,555,570,599,617,663,711,760,828,854,908,974,1081,1117,1170,1207,1225,1231,1259,1300,1326,1367,1386,1399,1421,1442,1465,1494,1506,1511,1518,1526,1539
Norway,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.3024768829345703,2.498185634613037,3.8732903003692627,9.010727882385254,16.19663429260254,25.166902542114258,35.42227554321289,56.3697509765625,79.27490234375,112.40306854248047,137.61538696289062,199.19113159179688,251.21768188476562,374.3744812011719,630.0155029296875,719.867431640625,1088.51806640625,1120.957763671875,1350.8450927734375,1358.3892822265625,1466.2677001953125,1678.271728515625,1924.2752685546875,1969.09375,2228.313232421875,2543.9892578125,2537.09619140625,2805.576171875,3146.495361328125,3802.341064453125,4240.31103515625,4438.79345703125,4454.11767578125,5042.41552734375,5208.86181640625,5446.13037109375,5728.7607421875,5920.9404296875,6212.20556640625,5687,5865,6086,6086,6211,6314,6409,6525,6603,6623,6740,6896,6937,7036,7078,7156,7191,7338,7401,7463,7499,7527,7599,7660,7710,7738,7783,7809,7847,7904,7955,7976
Oman,,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.9930922389030457,1.8972214460372925,2.7791991233825684,3.6530001163482666,4.411849021911621,5.7917280197143555,7.11106014251709,8.631756782531738,10.098358154296875,12.657903671264648,14.157649993896484,14.655921936035156,15.965001106262207,16.31559944152832,16.7160701751709,18.39457130432129,18.788496017456055,19.022653579711914,20.95600128173828,21.296186447143555,22.641090393066406,23.293577194213867,28.883014678955078,34.71573257446289,42.90870666503906,49.43798828125,55.66120910644531,64.3270492553711,70.80974578857422,78.04306030273438,92.06005859375,111.38795471191406,134.06832885742188,158.09764099121094,174.67587280273438,197.69631958007812,209.9307861328125,227.71649169921875,249.8948516845703,265.61517333984375,289.9602966308594,298,331,371,419,457,484,546,599,727,813,910,1019,1069,1180,1266,1410,1508,1614,1716,1790,1905,1998,2049,2131,2274,2348,2447,2483,2568,2637,2735,2903
Pakistan,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.251973271369934,1.7386664152145386,2.2351861000061035,3.225839853286743,3.8627707958221436,4.210217475891113,4.669549942016602,5.042653560638428,5.003252029418945,5.570340156555176,5.83657169342041,7.049840927124023,8.13356876373291,12.649840354919434,17.921106338500977,20.74488067626953,30.038461685180664,38.5074462890625,53.060909271240234,129.4369659423828,228.2819061279297,301.96673583984375,415.09112548828125,473.8215637207031,609.5531005859375,775.232666015625,880.4241943359375,1007.3757934570312,1071.94482421875,1258.343994140625,1435.77783203125,1541.69140625,1656.6876220703125,1885.276123046875,2095.60205078125,2340.25390625,2546.9267578125,2877.0302734375,3068.076171875,3157,3766,4035,4263,4489,4695,5011,5230,5496,5837,6383,6919,7025,7638,8348,8418,9565,10076,11155,11940,12723,13328,13915,14612,15525,16817,18114,19103,20084,20941,22049,23214
Panama,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.5351967811584473,6.200985431671143,9.518802642822266,25.772058486938477,39.03048324584961,43.02412796020508,55.5817756652832,66.68504333496094,85.76443481445312,126.72655487060547,157.98440551757812,204.24325561523438,268.51983642578125,319.22576904296875,382.7552795410156,488.73870849609375,579.0364990234375,695.1778564453125,825.8006591796875,937.4201049804688,1040.662353515625,1160.898681640625,1287.44091796875,1463.748291015625,1668.5557861328125,1839.3466796875,1801,1988,2100,2249,2528,2752,2974,3234,3400,3472,3574,3751,4016,4210,4273,4467,4658,4821,5166,5338,5538,5779,6021,6021,6378,6532,6720,7090,7090,7197,7523,7523
Papua New Guinea,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6003314256668091,0.7798209190368652,0.9880715012550354,1.1489520072937012,1.3278288841247559,1.1476174592971802,1.1017837524414062,1.0577640533447266,1.049325942993164,1.0773018598556519,1.0867432355880737,1.0935050249099731,1.088042974472046,1.1223374605178833,1.1406160593032837,1.3124662637710571,1,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Paraguay,,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5804713368415833,0.9717985391616821,1.8966641426086426,3.787787437438965,4.4008073806762695,5.8337321281433105,6.47087287902832,6.644522666931152,7.596488952636719,8.74892520904541,10.394081115722656,12.654012680053711,14.652820587158203,17.547744750976562,21.240646362304688,24.737218856811523,28.76134490966797,37.93061065673828,45.53268051147461,52.32572937011719,58.764320373535156,64.27127838134766,69.73625946044922,72.35079193115234,76.26937103271484,82.44678497314453,87.88490295410156,96.28309631347656,104,113,115,119,124,129,133,134,147,159,161,174,199,202,206,208,208,213,213,223,228,228,228,239,239,266,333,370,396,415,431,440
Peru,,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1414209604263306,1.7615437507629395,4.189168930053711,5.948345184326172,9.733382225036621,13.923463821411133,17.74305534362793,26.274131774902344,37.14993667602539,47.12864685058594,83.94602966308594,126.44523620605469,156.7741241455078,202.71401977539062,237.47946166992188,297.72998046875,373.85504150390625,439.58367919921875,515.1448974609375,487.66961669921875,574.7064819335938,669.918701171875,795.2149658203125,906.1795654296875,1019.9790649414062,1162.484375,1301.7269287109375,1453.151611328125,1595.261474609375,1749.350341796875,2281,2561,2954,4342,5256,5897,6848,7519,9784,10303,11475,12491,13489,14420,15628,16325,17837,19250,20914,21648,25331,27517,28699,31190,33931,36976,40459,42534,45928,47372,51189,54817
Philippines,,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.6930468082427979,1.080754280090332,1.4058716297149658,1.6048012971878052,1.7535150051116943,1.86542546749115,1.910628080368042,1.982753872871399,2.4106924533843994,2.5014424324035645,2.57094144821167,2.785757064819336,2.862884998321533,2.9266281127929688,2.948075294494629,3.0224430561065674,3.092097759246826,3.163086175918579,3.2007789611816406,3.2269704341888428,3.094714641571045,3.0751657485961914,3.0592854022979736,3.2139170169830322,3.286715269088745,3.245926856994629,3.0588572025299072,3.0138790607452393,3.075509548187256,3.028438091278076,2.970278739929199,2.803823471069336,2.826904058456421,3.0293679237365723,3.043463945388794,3.3254921436309814,5.416995525360107,6.767569065093994,11.39103889465332,16.195653915405273,28.232479095458984,49.052913665771484,56.64613342285156,78.17259216308594,101.53465270996094,116.06135559082031,173.03683471679688,181.53076171875,199.79983520507812,232.99134826660156,266.84625244140625,332.90557861328125,402.37744140625,480.14398193359375,559.845703125,658.6087036132812,793.915283203125,980.764892578125,1193.0155029296875,1415.684326171875,1634.64599609375,1917.123291015625,2289.324462890625,2637.19189453125,2963.318359375,3262.5673828125,3246,3660,3764,3870,4076,4195,4428,4648,4932,5223,5453,5660,5878,6087,6259,6459,6599,6710,6981,7192,7294,7579,7777,7958,8212,8488,8772,8928,9223,9485,9684,10004
Poland,,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6570184230804443,1.4072902202606201,3.7970104217529297,5.626060962677002,10.741497039794922,14.338412284851074,22.3568115234375,33.225311279296875,45.11450958251953,68.49254608154297,101.26127624511719,121.57644653320312,181.4414825439453,223.56100463867188,276.3796691894531,364.31854248046875,457.47393798828125,563.4695434570312,690.7839965820312,811.869873046875,957.1145629882812,1096.3153076171875,1266.7386474609375,1489.1591796875,1724.686279296875,1977.5572509765625,2177.32763671875,2501.182861328125,2746.5126953125,3106.3271484375,3467.894775390625,3834.105224609375,4102,4413,4848,5205,5575,5955,6356,6674,6934,7202,7582,7918,8379,8742,9287,9593,9856,10169,10511,10892,11273,11617,11902,12218,12640,12877,13105,13375,13693,14006,14431,14740
Portugal,,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.3783633708953857,2.1765432357788086,4.569885730743408,8.071682929992676,13.347977638244629,18.518665313720703,27.11522674560547,31.94982147216797,41.83528137207031,56.657020568847656,69.31666564941406,110.06021118164062,174.4215545654297,224.63552856445312,313.7454833984375,412.13409423828125,543.6041870117188,755.5545654296875,1034.8695068359375,1333.5655517578125,1704.94580078125,2123.46728515625,2607.806640625,3242.680908203125,3757.50390625,4569.32470703125,5400.849609375,6177.1435546875,6999.60693359375,8077.60888671875,8661.1982421875,9512.2548828125,10319.1611328125,11095.376953125,11278,11730,12442,13141,13956,15472,15987,16585,16934,17448,18091,18841,19022,19685,20206,20863,21379,21982,22353,22797,23392,23864,24027,24322,24505,25045,25351,25190,25282,25524,25702,26182
Qatar,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.160927653312683,2.460761547088623,3.87896990776062,5.341839790344238,7.25221586227417,7.682085990905762,8.461013793945312,8.604180335998535,13.157722473144531,20.59468650817871,45.10429763793945,158.08201599121094,197.01239013671875,332.96624755859375,390.232177734375,420.7752990722656,390.274169921875,404.137939453125,441.78900146484375,489.94049072265625,442.5406799316406,494.22174072265625,523.3067016601562,509.7651672363281,528.9985961914062,564.9783325195312,575.304443359375,633.3778686523438,702.7214965820312,732.7150268554688,861.0145263671875,911.0843505859375,992.0028076171875,1091.96533203125,1175.430908203125,1289.616943359375,1604,1832,2057,2210,2376,2512,2728,2979,3231,3428,3711,4103,4663,5008,5448,6015,6533,7141,7764,8525,9358,10287,11244,11921,12564,13409,14096,14872,15551,16191,17142,17972
Romania,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.9053484201431274,1.3193862438201904,1.6959724426269531,2.379577398300171,2.7567341327667236,3.1641900539398193,3.650388240814209,4.3389177322387695,5.545310974121094,8.28317642211914,9.931111335754395,14.352164268493652,17.792325973510742,26.898021697998047,42.799339294433594,54.26652908325195,94.98846435546875,113.17119598388672,134.07012939453125,171.0547637939453,190.41278076171875,228.12179565429688,291.3475341796875,336.98834228515625,399.7467041015625,502.6278076171875,584.2169189453125,694.0560913085938,913.2096557617188,1194.467041015625,1451.0313720703125,1665.2178955078125,1867.1436767578125,2141.290771484375,2383.43212890625,2674.56494140625,3030.920654296875,3378.05029296875,3697.197998046875,3864,4057,4417,4761,5202,5467,5990,6300,6633,6879,7216,7707,8067,8418,8746,8936,9242,9710,10096,10417,10635,11036,11339,11616,11978,12240,12567,12732,13163,13512,13837,14107
Russia,,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1513816118240356,1.4380894899368286,1.6317687034606934,1.7800848484039307,1.9125447273254395,1.9294978380203247,1.982595682144165,1.8000454902648926,1.860596776008606,1.8954740762710571,1.964492678642273,2.015300750732422,2.0232200622558594,2.0476555824279785,2.065807342529297,2.081984043121338,2.108208179473877,2.100034475326538,2.093879222869873,1.9830753803253174,1.9759654998779297,2.0068325996398926,2.1472110748291016,2.2026124000549316,2.1025094985961914,1.7857072353363037,1.7222214937210083,1.9069650173187256,2.018312931060791,2.0838866233825684,2.1844100952148438,2.4470298290252686,2.8228023052215576,3.837909698486328,5.54082727432251,9.144088745117188,12.16782283782959,15.856769561767578,18.112924575805664,22.352157592773438,27.63233184814453,31.86370849609375,44.10651397705078,56.92973327636719,66.08038330078125,95.85107421875,110.4445571899414,135.35128784179688,189.94456481933594,265.0827941894531,340.4383239746094,413.8923034667969,496.1050109863281,596.4431762695312,721.0433349609375,893.6016845703125,1103.666748046875,1361.7342529296875,1681.0638427734375,2024.3701171875,2400.0888671875,3007.09375,3639.467041015625,4137.62255859375,4596.0556640625,5389,6343,7497,8672,10131,11917,13584,15770,18328,21102,24490,27938,32008,36793,42853,47121,52763,57999,62773,68622,74588,80949,87147,93558,99399,106498,114431,124054,134687,145268,155370,165929
Rwanda,,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.7765591144561768,1.3304564952850342,3.8989858627319336,6.350481033325195,7.944962978363037,10.206595420837402,14.089829444885254,18.144302368164062,24.294960021972656,31.22722053527832,37.86178970336914,43.935035705566406,50.32909393310547,55.613487243652344,61.0506591796875,68.26883697509766,71.53457641601562,79.7952880859375,85.71446228027344,90.18534088134766,97.3214340209961,102.71678924560547,104,105,105,110,110,118,120,126,127,134,136,138,143,144,147,147,150,153,154,176,183,191,207,212,225,243,249,255,259,261,261,268
Saint Kitts and Nevis,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6850001811981201,1.9093716144561768,2.17952823638916,2.623028039932251,3.320039749145508,4.7473297119140625,5.87591028213501,7.604471206665039,8.852744102478027,10.112279891967773,11.367854118347168,10,10,11,11,11,12,12,12,12,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Saint Lucia,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.8961596488952637,1.3727364540100098,2.1325223445892334,2.1391847133636475,2.022057056427002,2.1177918910980225,2.2179853916168213,2.314232110977173,2.5639874935150146,2.6905324459075928,2.7759954929351807,3.300812244415283,3.3432908058166504,3.839641571044922,5.1577935218811035,6.403987407684326,8.2415189743042,10.440378189086914,13.053997993469238,14.506012916564941,15.710367202758789,17.34929084777832,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17,17,17,17,18,18,18,18
Saint Vincent and the Grenadines,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652507483959198,0.8148363828659058,0.9160629510879517,1.044712781906128,0.9859098792076111,1.0529180765151978,0.9977592825889587,0.9508869647979736,0.9516473412513733,0.9734447002410889,0.9316214323043823,1.1739239692687988,1.0454245805740356,0.9565075039863586,0.9599213004112244,1.08880615234375,1.3149833679199219,1.6358544826507568,2.098191738128662,2.594684600830078,3.084973096847534,3.6826725006103516,7,7,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,14,14,14,15,15,16,16,16,16,16,17,17,17
San Marino,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.5437817573547363,0.7884323596954346,1.5846648216247559,2.8109371662139893,5.273667335510254,7.586984157562256,13.946260452270508,19.694547653198242,22.504732131958008,26.772554397583008,33.611026763916016,39.229949951171875,49.02623748779297,63.93291091918945,63.88082504272461,75.66067504882812,86.39978790283203,100.2751693725586,100.59027862548828,109.51429748535156,121.82938385009766,125.71825408935547,137.6179656982422,156.13795471191406,177.39862060546875,196.7990264892578,214.52284240722656,227.27511596679688,234.48294067382812,245.9519805908203,239.5732421875,236.07931518554688,247.13731384277344,260.5586242675781,256.1092224121094,260.30621337890625,267.1551208496094,285.56439208984375,266,266,279,279,333,344,356,356,356,371,372,426,435,455,461,462,476,488,501,513,513,538,538,553,563,569,580,580,582,582,589,608
Sao Tome and Principe,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,14,16,16,16,23,174,174
Saudi Arabia,,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.6436874866485596,0.9473720192909241,1.7003480195999146,3.015922784805298,5.183930397033691,6.927621364593506,10.322958946228027,12.8806734085083,18.220308303833008,28.692935943603516,39.43768310546875,70.4067611694336,99.94062805175781,113.48820495605469,128.8074493408203,163.61526489257812,208.25428771972656,277.6094055175781,352.0575256347656,424.2915344238281,522.47412109375,623.6544799804688,746.1473388671875,939.0597534179688,1076.171875,1215.190673828125,1323.669921875,1431.774169921875,1513.334716796875,1688.54296875,1758.59912109375,1945.3310546875,2142.23486328125,2344.32666015625,2402,2605,2795,2932,3287,3651,4033,4462,4934,5369,5862,6380,7142,8274,9362,10484,11631,12772,13930,15102,16299,17522,18811,20077,21402,22753,24097,25459,27011,28656,30251,31938
Senegal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.088858723640442,1.564507246017456,2.807469129562378,3.7285306453704834,3.787529468536377,4.0885138511657715,4.336151123046875,4.192388534545898,3.828001022338867,4.209589004516602,4.609522819519043,8.786665916442871,13.291972160339355,17.813344955444336,21.987659454345703,26.325193405151367,30.09132194519043,34.76426315307617,43.92552185058594,51.78814697265625,66.01841735839844,79.44657135009766,90.82723236083984,99.06378173828125,110.92737579345703,122.59845733642578,136.74066162109375,149.49026489257812,163.9519500732422,185.78550720214844,200.8826904296875,213.9359130859375,224.1696014404297,239.1504364013672,222,226,237,244,250,265,278,280,291,299,314,335,342,350,367,377,412,442,479,545,614,671,736,823,882,933,1024,1115,1182,1271,1329,1433
Serbia,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555920600891113,0.6947498321533203,1.2758400440216064,2.025822639465332,4.389200687408447,11.535913467407227,17.240415573120117,33.921607971191406,47.223533630371094,49.662628173828125,59.88459396362305,66.15933990478516,81.95974731445312,116.97199249267578,144.92457580566406,179.66720581054688,221.9261016845703,262.1871643066406,311.85174560546875,393.9941101074219,446.5417175292969,528.7997436523438,617.5421142578125,721.3773803710938,832.5615234375,971.3765258789062,1123.335693359375,1329.90380859375,1555.8651123046875,1752.265625,1908,2200,2447,2666,2867,3105,3380,3630,4054,4465,4873,5318,5690,5994,6318,6630,6890,7144,7276,7483,7779,8042,8275,8497,8724,9009,9009,9362,9464,9557,9677,9791
Seychelles,,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.2567875385284424,1.8340730667114258,3.0618088245391846,4.209908485412598,4.606598854064941,5.678763389587402,6.190449237823486,6.826068878173828,7.494645118713379,7.461422920227051,7.709115982055664,7.732128143310547,7.338335990905762,7.39801025390625,8.372507095336914,8.76989459991455,9.132479667663574,9.794617652893066,10.17535400390625,10.234676361083984,10.488043785095215,11.199788093566895,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
